,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,id,song_popularity,explicit,id_artists,release_date,key,mode,time_signature,artist_popularity
62,62,Slipknot,spotify:track:6wqJeItl3Vc3az4ZicSQAB,spotify:artist:05fG473iIaoy82BF1aGhL8,Before I Forget,spotify:album:4ZDBQSIDIZRUBOG2OHcN3T,278600,Vol. 3: The Subliminal Verses [Special Package],0.0177,0.291,0.974,5.44e-06,0.886,-2.997,0.171,134.724,0.348,6wqJeItl3Vc3az4ZicSQAB,75,0,['05fG473iIaoy82BF1aGhL8'],2004,6,0,4,74
63,63,Slipknot,spotify:track:2MvIMgtWyK88OiPi0J8Dg3,spotify:artist:05fG473iIaoy82BF1aGhL8,Psychosocial,spotify:album:0hFWapnP7orzXCMwNU5DuA,283400,All Hope Is Gone,0.00252,0.576,0.989,0.0032,0.0243,-1.909,0.112,135.093,0.352,4nM7EwYTLp9cCR8LDIFiO3,40,0,['05fG473iIaoy82BF1aGhL8'],2008-08-22,2,1,4,65
64,64,Slipknot,spotify:track:431a6o9W8aYTQWNGmdgDm0,spotify:artist:05fG473iIaoy82BF1aGhL8,All Hope Is Gone,spotify:album:0hFWapnP7orzXCMwNU5DuA,284760,All Hope Is Gone,0.00221,0.556,0.996,0.000142,0.265,-2.517,0.171,100.061,0.206,431a6o9W8aYTQWNGmdgDm0,56,0,['05fG473iIaoy82BF1aGhL8'],2008-08-22,1,1,4,92
65,65,Coheed and Cambria,spotify:track:42GP0xKtkolBnmqQRvSllO,spotify:artist:3utxjLheHaVEd9bPjQRsy8,Welcome Home,spotify:album:4nYsnQpTAQaPzrPc6rOsBN,374973,Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness,0.00648,0.442,0.951,1.12e-06,0.0887,-5.27,0.11,154.004,0.158,42GP0xKtkolBnmqQRvSllO,66,1,['3utxjLheHaVEd9bPjQRsy8'],2005-01-15,11,1,4,90
66,66,Static-X,spotify:track:7r7NIoBZynrYIKZnIS5Z1Q,spotify:artist:7JDSHlDdVTo7aZKdQZ53Vf,Cold,spotify:album:3qbnM6ou43R4GEWcIHhzhS,218760,Machine,0.000673,0.46,0.98,0.00355,0.4,-2.55,0.0446,150.061,0.72,7r7NIoBZynrYIKZnIS5Z1Q,54,0,['7JDSHlDdVTo7aZKdQZ53Vf'],2001-05-22,0,1,4,90
67,67,Korn,spotify:track:6p2liQLGoDaLXgND68bfVt,spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,Coming Undone,spotify:album:61IAfZngW0BgATiyHJPijP,199773,See You On the Other Side,0.000658,0.687,0.677,0.000146,0.0564,-4.172,0.0508,75.052,0.546,6p2liQLGoDaLXgND68bfVt,73,0,['3RNrq3jvMZxD9ZyoOZbQOD'],2005-12-06,2,1,4,90
68,68,Breaking Benjamin,spotify:track:4BJyt25nburVwbnESDeIc7,spotify:artist:5BtHciL0e0zOP7prIHn3pP,So Cold - Remix,spotify:album:39FF5RewRO5F3OoNlWSQik,273440,We Are Not Alone,0.00305,0.49,0.774,8.16e-05,0.12,-5.436,0.0604,153.048,0.297,4BJyt25nburVwbnESDeIc7,62,0,['5BtHciL0e0zOP7prIHn3pP'],2004-01-01,0,0,4,53
69,69,Godsmack,spotify:track:6xXlurslWqFuyqTCBlErzX,spotify:artist:6gZq1Q6bdOxsUPUG1TaFbF,Awake,spotify:album:4uNwpYU5QyX2u0kkkEFLR4,304373,Awake,1.74e-05,0.395,0.756,0.00665,0.319,-4.12,0.0544,112.092,0.475,6xXlurslWqFuyqTCBlErzX,67,1,['6gZq1Q6bdOxsUPUG1TaFbF'],2000-10-31,7,1,4,71
70,70,Seether,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,spotify:artist:6B5c4sch27tWHAGdarpPaW,Remedy,spotify:album:1C5xrwfzgDM0hz7Kb035V3,207213,Karma and Effect,0.000193,0.55,0.952,0.000666,0.0614,-4.664,0.0924,127.804,0.391,5ynxx6zC4dgzsMHLYQ04Dc,71,0,['6B5c4sch27tWHAGdarpPaW'],2005-01-01,8,1,4,71
71,71,Rob Zombie,spotify:track:10V8XpuyMoEcSMfM79WDET,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,Living Dead Girl,spotify:album:2B4lHoTCpWbxQPTZmCOjnH,201400,Hellbilly Deluxe,0.00504,0.518,0.948,0.104,0.228,-5.58,0.0683,103.025,0.55,10V8XpuyMoEcSMfM79WDET,67,0,['3HVdAiMNjYrQIKlOGxoGh5'],1998-01-01,6,0,4,74
72,72,Rammstein,spotify:track:5siM4eG36axvG3alLNnsAx,spotify:artist:6wWVKhxIU2cEi0K81v7HvP,Sonne,spotify:album:2tHCY2fDMi0NqeGZcAxNSc,272440,Mutter,0.0054,0.51,0.917,0.000133,0.396,-4.806,0.0854,75.098,0.313,4w3R0GZ2rScJMKlgPJzHRq,61,0,['6wWVKhxIU2cEi0K81v7HvP'],2001-04-02,4,0,4,75
73,73,Rammstein,spotify:track:0HpMvhmhBnRBJ9iocNl16t,spotify:artist:6wWVKhxIU2cEi0K81v7HvP,AMERIKA,spotify:album:1mQhLUn2iLZuQQICaBc1q4,226760,"REISE, REISE",0.00258,0.608,0.885,1.33e-05,0.392,-4.296,0.0963,125.023,0.518,33ayEZDfgARpadIdqo87JQ,58,0,['6wWVKhxIU2cEi0K81v7HvP'],2004-09-27,2,0,4,66
74,74,Saliva,spotify:track:2Pvw7sZ7cTFMihs9RxNYvD,spotify:artist:5S6hjAxgxjsLylsTtMIimO,Click Click Boom,spotify:album:6L6yj4M0E9yMWkudHN7SvL,252400,Every Six Seconds,0.0029,0.609,0.935,0.000359,0.188,-2.941,0.0479,95.957,0.498,2CGDxXXYbkPOyRXHzQbqkT,72,0,['5S6hjAxgxjsLylsTtMIimO'],2001-03-27,6,1,4,66
75,75,Bullet For My Valentine,spotify:track:1KCAEG6JcsTzi8ddZzs0nk,spotify:artist:7iWiAD5LLKyiox2grgfmUT,You Want a Battle? (Here's a War),spotify:album:1YjxZhd158jSm2906JqzXF,254613,Venom (Deluxe Edition),3.21e-05,0.295,0.98,0.0,0.359,-4.075,0.0854,134.335,0.283,1KCAEG6JcsTzi8ddZzs0nk,64,0,['7iWiAD5LLKyiox2grgfmUT'],2015-08-14,2,0,4,71
76,76,Rise Against,spotify:track:7KckPfBROFq1qKlBPdIdOJ,spotify:artist:6Wr3hh341P84m3EI8qdn9O,I Don’t Want To Be Here Anymore,spotify:album:7JXzUgMregnvyAnmRfVOh5,239960,The Black Market,0.000759,0.236,0.971,3.87e-05,0.172,-3.98,0.0987,159.001,0.403,6qtg4gz3DhqOHL5BHtSQw8,59,0,['6Wr3hh341P84m3EI8qdn9O'],2014-01-01,6,0,4,61
77,77,Nirvana,spotify:track:5ghIJDpPoe3CfHMGu71E6T,spotify:artist:6olE6TJLqED3rqDCT0FyPh,Smells Like Teen Spirit,spotify:album:2guirTSEqLizK7j9i1MTTZ,301920,Nevermind,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.0564,116.761,0.72,2Wtm3yc0paBifvBSjOhO3b,39,0,['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,1,1,4,66
78,78,Avenged Sevenfold,spotify:track:3sHH7lklbfpcraDDvYnjo7,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,Bat Country,spotify:album:55tK4Ab7XHTOKkw0xDz3AA,311813,City Of Evil,0.000248,0.541,0.968,8.28e-06,0.423,-4.129,0.0396,125.04,0.505,6irNz2hSXvd2QJG0vXyBFR,41,0,['0nmQIMXWTXfhgOBdNzhGOs'],2005-06-06,0,1,4,64
79,79,Avenged Sevenfold,spotify:track:6FVYwnVrnAEIRnY3bHJb46,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,Beast and the Harlot,spotify:album:55tK4Ab7XHTOKkw0xDz3AA,343600,City Of Evil,6.28e-05,0.37,0.981,0.00225,0.331,-3.296,0.0633,155.177,0.413,3iU1DYEz5Jr57Jp8PcvnrL,38,0,['0nmQIMXWTXfhgOBdNzhGOs'],2005-06-06,5,1,4,62
80,80,Korn,spotify:track:77VW8u6inET54YAKN1RSnd,spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,Twisted Transistor,spotify:album:61IAfZngW0BgATiyHJPijP,188933,See You On the Other Side,0.00043,0.58,0.983,0.00694,0.0801,-3.291,0.0636,110.053,0.416,77VW8u6inET54YAKN1RSnd,68,1,['3RNrq3jvMZxD9ZyoOZbQOD'],2005-12-06,5,0,4,71
81,81,Kanye West,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Monster,spotify:album:20r762YmB5HeofjMCiPMLv,378893,My Beautiful Dark Twisted Fantasy,0.00244,0.628,0.692,0.0129,0.668,-5.64,0.202,124.887,0.0963,1ZHYJ2Wwgxes4m8Ba88PeK,72,1,"['5K4W6rqBFWDnAN6FQUkS6x', '3nFkdlSjzX9mRTtwJOzDYB', '1sBkRIssrMs1AbVkOJbc7a', '0hCNtLu0JehylgoiP8L4Gh', '4LEiUm1SRbFMgfqnQTwUbQ']",2010-11-22,2,1,5,71
82,82,The Game,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,100 (feat. Drake),spotify:album:4CPMuMFHgMhjlx5ZIzypFL,334360,The Documentary 2,0.0136,0.801,0.521,0.0,0.179,-9.871,0.28,108.025,0.412,6FyDii5Aec6cNcjLzvS37z,61,1,"['0NbfKEOTQCcwd6o7wSDOHI', '3TVXtAsR1Inumwj472S9r4']",2016-01-22,4,0,4,73
83,83,Kanye West,spotify:track:3MnbXlC1N7GdS9M8HzA6no,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Facts (Charlie Heat Version),spotify:album:7gsWAHLeT0w7es6FofOXk1,200733,The Life Of Pablo,0.0518,0.777,0.662,0.0,0.168,-3.761,0.143,142.059,0.4,3MnbXlC1N7GdS9M8HzA6no,61,1,['5K4W6rqBFWDnAN6FQUkS6x'],2016-06-10,1,0,4,52
84,84,Kevin Gates,spotify:track:10I3CmmwT0BkOVhduDy53o,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Really Really,spotify:album:5Hs43ta4vAYKRRRR7DKjt9,232093,Islah,0.00427,0.762,0.666,0.0,0.127,-6.055,0.0916,118.97,0.278,10I3CmmwT0BkOVhduDy53o,72,1,['1gPhS1zisyXr5dHTYZyiMe'],2016-01-29,0,1,4,59
85,85,DRAM,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,spotify:artist:5M0lbkGluOPXLeFjApw8r8,Broccoli (feat. Lil Yachty),spotify:album:0NrZHZ0y5kTO8EHliuUUca,225205,Big Baby DRAM,0.236,0.886,0.525,0.0,0.057,-7.39,0.131,145.99,0.708,7v8WAn8jCdHiNhQMdnY1bt,37,1,"['5M0lbkGluOPXLeFjApw8r8', '6icQOAFXDZKsumw3YXyusw']",2016-10-21,8,1,4,71
86,86,Kanye West,spotify:track:1eQBEelI2NCy7AUTerX0KS,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Ultralight Beam,spotify:album:7gsWAHLeT0w7es6FofOXk1,320680,The Life Of Pablo,0.62,0.592,0.403,0.0,0.54,-8.768,0.414,105.169,0.391,1eQBEelI2NCy7AUTerX0KS,73,1,['5K4W6rqBFWDnAN6FQUkS6x'],2016-06-10,0,0,4,56
87,87,Chris Brown,spotify:track:6dlpABcXrQKRU9G00i6Zba,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Back To Sleep,spotify:album:0VWmEVuQ8tA5iA3cCTrgxa,201253,Royalty (Deluxe Version),0.0424,0.647,0.646,0.0,0.0888,-5.483,0.243,92.981,0.721,6dlpABcXrQKRU9G00i6Zba,63,1,['7bXgB6jMjp9ATFy66eO08Z'],2015-12-18,9,0,4,55
88,88,Chris Brown,spotify:track:53NqwMK7Q40vc1l1Ntkuz4,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Turn Up the Music,spotify:album:7hPqjYU1ZYJH42dHJWyeKF,227973,Fortune,0.000238,0.594,0.841,2.22e-06,0.156,-5.792,0.102,129.925,0.643,1RMRkCn07y2xtBip9DzwmC,66,0,['7bXgB6jMjp9ATFy66eO08Z'],2012-07-03,1,1,4,48
89,89,883,spotify:track:74CjS2xMK4KLnniXzFB9GI,spotify:artist:6bMul6rmRS03x38tWKYifO,Gli anni (96),spotify:album:6zSPezr82CQ7NPLaPnbYqf,274173,Gli Anni,0.00531,0.467,0.666,1.67e-06,0.0998,-6.144,0.0286,144.059,0.456,5PsP2lVnRTrwKS1uurWpr0,30,0,['6bMul6rmRS03x38tWKYifO'],2005-06-10,7,1,4,62
90,90,883,spotify:track:0gkV0FyCdrJqwyrFW7NsEQ,spotify:artist:6bMul6rmRS03x38tWKYifO,Come mai,spotify:album:2g1UKV8THjSEhJjmCqOoWd,257920,Nord Sud Ovest Est,0.69,0.565,0.651,0.0,0.0962,-6.369,0.0259,146.833,0.531,4RLoBMlxxUCSv31jXb82K7,41,0,['6bMul6rmRS03x38tWKYifO'],1998,5,1,4,60
91,91,883,spotify:track:28k250LFCfunh2EKH8l2kK,spotify:artist:6bMul6rmRS03x38tWKYifO,Nessun rimpianto,spotify:album:6zSPezr82CQ7NPLaPnbYqf,262320,Gli Anni,0.439,0.612,0.59,0.0,0.339,-5.854,0.023,77.021,0.418,28k250LFCfunh2EKH8l2kK,38,0,['6bMul6rmRS03x38tWKYifO'],1998,0,1,4,64
92,92,Tiziano Ferro,spotify:track:0Px0Y0dF5mwFOSLdNaVtHq,spotify:artist:11TplWqOPQBTmg2eiSLt1m,Non Me Lo So Spiegare,spotify:album:7DXZzPg0zbWka7kNQDA61Z,240040,TZN -The Best Of Tiziano Ferro,0.706,0.609,0.434,0.0,0.13,-7.087,0.0352,146.078,0.207,0Px0Y0dF5mwFOSLdNaVtHq,44,0,['11TplWqOPQBTmg2eiSLt1m'],2014-01-01,11,1,4,50
93,93,883,spotify:track:6G9kBk64cvZou2HUEWqzOM,spotify:artist:6bMul6rmRS03x38tWKYifO,Io ci sarò,spotify:album:6zSPezr82CQ7NPLaPnbYqf,277000,Gli Anni,0.144,0.472,0.664,0.0,0.179,-6.321,0.0268,160.002,0.6,6G9kBk64cvZou2HUEWqzOM,43,0,['6bMul6rmRS03x38tWKYifO'],1998,0,1,4,56
94,94,883,spotify:track:4pD1Wit3m1IHA7Ixgww9b6,spotify:artist:6bMul6rmRS03x38tWKYifO,Una canzone d'amore,spotify:album:6bAhKdhqjEGIvoa0YEoNXC,333280,La Donna Il Sogno & Il Grande Incubo,0.544,0.457,0.712,0.0,0.232,-6.118,0.031,165.868,0.432,2HqKx8kTsTMAYfdiL8X34P,32,0,['6bMul6rmRS03x38tWKYifO'],1998,5,1,4,73
95,95,Ligabue,spotify:track:1wx5hbovwZoPeTUom8cuQ4,spotify:artist:7H8ZC8uHJMPZGLMApRRNIz,Urlando contro il cielo,spotify:album:5f2q0L8PtQ6bfmREh4gFi5,217720,"Lambrusco, coltelli, rose & pop corn [Remastered Version]",0.423,0.527,0.89,0.0113,0.202,-3.983,0.0549,148.082,0.881,1wx5hbovwZoPeTUom8cuQ4,46,0,['7H8ZC8uHJMPZGLMApRRNIz'],1991,9,1,4,67
96,96,Eros Ramazzotti,spotify:track:0LadgEv7wA33HaHEvuVcyd,spotify:artist:61J0BktHv7PuP3tjTPYXSX,Un attimo di pace,spotify:album:0orR3i1y0uPP6smKEFFbP8,276920,9,0.0851,0.656,0.878,0.0,0.0417,-4.634,0.0405,95.041,0.841,0LadgEv7wA33HaHEvuVcyd,43,0,['61J0BktHv7PuP3tjTPYXSX'],2003-05-19,1,1,4,73
97,97,Peppino Di Capri,spotify:track:6qnQkIIFPFyTAhoyIFBrcR,spotify:artist:4zg9VA3wNR2KFwpvPabqa4,Champagne,spotify:album:1ziLTI3HdXeC5j5PJx4VnK,268000,Peppino Di Capri In Tour,0.429,0.326,0.533,0.000132,0.914,-10.931,0.0557,97.26,0.237,6qnQkIIFPFyTAhoyIFBrcR,48,0,['4zg9VA3wNR2KFwpvPabqa4'],2013-04-19,4,1,3,68
98,98,Michael Bublé,spotify:track:4T6HLdP6OcAtqC6tGnQelG,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,Everything,spotify:album:3h4pyWRJIB9ZyRKXChbX22,212373,Call Me Irresponsible,0.39,0.686,0.688,1.03e-06,0.0924,-4.981,0.0254,123.125,0.493,4T6HLdP6OcAtqC6tGnQelG,71,0,['1GxkXlMwML1oSg5eLPiAz3'],2007-04-30,6,0,4,54
99,99,Mia Martini,spotify:track:5UKMdUAChYAllKDye6qDGb,spotify:artist:05JkDGFMHqlIz0GPjLh2p3,Minuetto,spotify:album:3RULCQndss1A5Ix2NAlV8M,283893,Il Giorno Dopo,0.728,0.248,0.483,4.15e-06,0.631,-11.279,0.0678,191.107,0.439,5UKMdUAChYAllKDye6qDGb,57,0,['05JkDGFMHqlIz0GPjLh2p3'],1973-06-23,9,1,4,67
100,100,Guster,spotify:track:14j4diRlUSWvbq5t0rgR6b,spotify:artist:34XlPCFfB4vT7P1ekWq9Jc,Satellite,spotify:album:0QA8bVnLCxOpCYMhIdT6rz,273160,Ganging Up On The Sun,0.0035,0.545,0.747,0.0525,0.118,-6.304,0.0288,131.936,0.641,14j4diRlUSWvbq5t0rgR6b,55,0,['34XlPCFfB4vT7P1ekWq9Jc'],2006-06-20,6,0,4,67
101,101,Glen Hansard,spotify:track:6EIVLz5xM1xE29r0OmIkWt,spotify:artist:3Caot8EtHX6wLpNF2wRzS0,Falling Slowly,spotify:album:4BUG3kfPOB6DWVKKDY2icE,244133,Music From The Motion Picture Once,0.679,0.34,0.209,0.000443,0.101,-11.869,0.0279,137.042,0.151,6EIVLz5xM1xE29r0OmIkWt,65,0,"['3Caot8EtHX6wLpNF2wRzS0', '4SklVMGMsWTq7cJd9MixUx']",2007-05-22,0,1,4,62
102,102,M83,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,spotify:artist:63MQldklfxkjYDoUE4Tppz,Midnight City,spotify:album:6R0ynY7RF20ofs9GJR5TXR,241440,"Hurry Up, We're Dreaming",0.0161,0.526,0.712,0.0,0.179,-6.525,0.0356,105.009,0.32,1eyzqe2QqGZUmfcPZtrIyt,73,0,['63MQldklfxkjYDoUE4Tppz'],2011,11,0,4,49
103,103,Phoenix,spotify:track:3pzJXZ1PW3l3B69PoTx5lC,spotify:artist:1xU878Z1QtBldR7ru9owdU,Everything Is Everything,spotify:album:0q1YbH7gLkklLFxNBLRKHD,178613,Alphabetical,0.0298,0.699,0.814,0.0172,0.104,-7.628,0.0339,109.071,0.964,3pzJXZ1PW3l3B69PoTx5lC,51,0,['1xU878Z1QtBldR7ru9owdU'],2004-03-22,6,1,4,92
104,104,Neko Case,spotify:track:4PxzGOH79jcmmldKgoI9sB,spotify:artist:4Cedjq5BQL3MhapRvDpFED,I Wish I Was the Moon,spotify:album:76PyfjqUSplsygzK6lcbcU,214733,Blacklisted,0.725,0.271,0.31,1.99e-06,0.119,-7.967,0.0309,169.614,0.16,4PxzGOH79jcmmldKgoI9sB,55,0,['4Cedjq5BQL3MhapRvDpFED'],2002-08-20,0,1,3,42
105,105,STRFKR,spotify:track:4j4pPKE3xAblPIbhxScC1j,spotify:artist:2Tz1DTzVJ5Gyh8ZwVr6ekU,Rawnald Gregory Erickson the Second,spotify:album:4mBSeOEiQ4WgDaCnydb0tZ,173693,Starfucker,0.229,0.9,0.538,0.843,0.287,-7.879,0.0343,95.508,0.713,4j4pPKE3xAblPIbhxScC1j,67,0,['2Tz1DTzVJ5Gyh8ZwVr6ekU'],2008-09-23,7,1,4,59
106,106,The Smashing Pumpkins,spotify:track:1XPta4VLT78HQnVFd1hlsK,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,Today,spotify:album:1cUnNrx2TxvrpwPRtvpGwn,202133,"Rotten Apples, The Smashing Pumpkins Greatest Hits",2.53e-05,0.476,0.855,0.69,0.049,-6.046,0.0265,82.955,0.408,1XPta4VLT78HQnVFd1hlsK,58,0,['40Yq4vzPs9VNUrIBG5Jr2i'],2001-01-01,8,1,4,60
107,107,Regina Spektor,spotify:track:6GskIhdM6TN6EkPgeSjVfW,spotify:artist:3z6Gk257P9jNcZbBXJNX5i,Fidelity,spotify:album:0ssMZRCnobXKQXjQ2R5A5a,226680,Begin To Hope,0.52,0.923,0.518,0.000142,0.104,-6.008,0.0492,93.023,0.682,6GskIhdM6TN6EkPgeSjVfW,55,0,['3z6Gk257P9jNcZbBXJNX5i'],2006-06-13,5,1,4,73
108,108,Yeah Yeah Yeahs,spotify:track:3zvHOVC4jikl6jORSr6OLE,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Heads Will Roll,spotify:album:5HBmdEPIzWtcWwH2JSv7go,221000,It's Blitz!,0.000187,0.562,0.903,0.0939,0.298,-4.46,0.0296,132.009,0.791,4WiIscpBgQFm5qIyjoH7M4,56,0,['3TNt4aUIxgfy9aoaft5Jj2'],2009-01-01,8,0,4,61
109,109,Arcade Fire,spotify:track:0xOeB16JDbBJBJKSdHbElT,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Rebellion (Lies),spotify:album:6ZB8qaR9JNuS0Q0bG1nbcH,310893,Funeral,0.00744,0.401,0.933,0.627,0.318,-5.682,0.0344,127.193,0.734,0xOeB16JDbBJBJKSdHbElT,65,0,['3kjuyTCjPG1WMFCiyc5IuB'],2004-06-16,8,1,4,41
110,110,Neon Trees,spotify:track:1fBl642IhJOE5U319Gy2Go,spotify:artist:0RpddSzUHfncUWNJXKOsjy,Animal,spotify:album:7xpjpdislqMXOCw5xsDt4g,212293,Habits,0.000346,0.482,0.833,0.0,0.365,-5.611,0.0449,148.039,0.74,1fBl642IhJOE5U319Gy2Go,73,0,['0RpddSzUHfncUWNJXKOsjy'],2010-01-01,5,1,4,50
111,111,Pretty Lights,spotify:track:3WS7spXVlbeC5kjePmHMQW,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,Finally Moving,spotify:album:5E5U9ckjlBvJ3qkNAAqESY,277975,Taking up Your Precious Time,0.382,0.735,0.555,0.856,0.0952,-8.84,0.0366,100.01,0.523,3WS7spXVlbeC5kjePmHMQW,61,0,['4iVhFmG8YCCEHANGeUUS9q'],2006-10-23,1,0,4,67
112,112,Young the Giant,spotify:track:1KDYN3odJHnj9pqGHN3FVs,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,My Body,spotify:album:2ww7MYrkExsljnKhcINDse,244400,Young the Giant,0.0011,0.488,0.909,1.02e-05,0.456,-6.591,0.0929,129.774,0.643,1KDYN3odJHnj9pqGHN3FVs,63,0,['4j56EQDQu5XnL7R3E9iFJT'],2011,10,1,4,67
113,113,Grouplove,spotify:track:0GO8y8jQk1PkHzS31d699N,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Tongue Tied,spotify:album:3oylWMc9TTC6Nx4I6U3axc,218013,Never Trust A Happy Song,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,0.371,678jXJOHDRZJT8IBzwgQFb,45,0,['3kVUvbeRdcrqQ3oHk5hPdx'],2011-09-02,3,1,4,71
114,114,NONONO,spotify:track:7ti4qMC7xYQeh1uRzj5XuM,spotify:artist:513t0jZUP0K98C4h7KHtEb,Pumpin Blood,spotify:album:58z2Nvab8wcQNs0n4J3GNZ,209485,We Are Only What We Feel,0.000469,0.618,0.848,0.522,0.189,-4.36,0.0279,118.998,0.413,7ti4qMC7xYQeh1uRzj5XuM,57,0,['513t0jZUP0K98C4h7KHtEb'],2014,7,1,4,7
115,115,Metric,spotify:track:0cahtHEywK64NSWqm2SDTi,spotify:artist:1rCIEwPp5OnXW0ornlSsRl,Help I'm Alive,spotify:album:1N2HeWMUjuAxYL7UnA63JH,286013,Fantasies,0.00826,0.57,0.884,0.00322,0.364,-4.55,0.0601,118.485,0.405,0cahtHEywK64NSWqm2SDTi,46,0,['1rCIEwPp5OnXW0ornlSsRl'],2009-05-02,5,0,4,91
116,116,Sloan,spotify:track:5wtifIEA8OilqQAJN5Nj6V,spotify:artist:1ahN3WDDULKaAQs7ZUrGNP,The Other Man,spotify:album:7c3oGpFEheVdCqaMjnECoE,232337,Pretty Together,0.00118,0.592,0.662,0.00052,0.385,-7.122,0.0281,117.93,0.495,5wtifIEA8OilqQAJN5Nj6V,39,0,['1ahN3WDDULKaAQs7ZUrGNP'],2001,6,0,4,65
117,117,Foster The People,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Pumped Up Kicks,spotify:album:7Kmmw7Z5D2UD5MVwdm10sT,239600,Torches,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,0.965,2ED8sc40RVFvgqao2r3Qqn,47,0,['7gP3bB2nilZXLfPHJhMdvc'],2018-12-07,5,0,4,66
118,118,Portugal. The Man,spotify:track:7iOyMOxdOULvXqUqC26spJ,spotify:artist:4kI8Ie27vjvonwaB2ePh8T,Modern Jesus,spotify:album:6VoOCCv0bXPrTHDncJyIgF,194053,Evil Friends,0.133,0.627,0.633,7.07e-05,0.216,-7.41,0.0305,85.999,0.763,7iOyMOxdOULvXqUqC26spJ,61,0,['4kI8Ie27vjvonwaB2ePh8T'],2013-05-31,10,0,4,81
119,119,Neon Trees,spotify:track:0K1KOCeJBj3lpDYxEX9qP2,spotify:artist:0RpddSzUHfncUWNJXKOsjy,Sleeping With A Friend,spotify:album:6Xi4dJ9SudvC0ZoE5Krh3G,228840,Pop Psychology,0.00189,0.582,0.882,1.03e-05,0.32,-4.256,0.0355,107.034,0.507,0K1KOCeJBj3lpDYxEX9qP2,58,0,['0RpddSzUHfncUWNJXKOsjy'],2014-01-01,2,1,4,67
120,120,Fitz and The Tantrums,spotify:track:0Nk7bSn0MItonkR0GNs3mj,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,The Walker,spotify:album:3IWUFJCM3CvCCQIHQ4vtRK,233133,More Than Just A Dream,0.00375,0.77,0.801,0.00281,0.0515,-4.182,0.0336,130.76,0.725,46EOWTszdIfllYY4o6rjkY,56,0,['4AcHt3JxKy59IX7JNNlZn4'],2013-05-07,9,0,4,77
121,121,MØ,spotify:track:3LEpUpXzlFl54SbyVhAiuX,spotify:artist:0bdfiayQAKewqEvaU6rXCv,Don't Wanna Dance,spotify:album:13xRSfodlL3UtG3xSyL8u2,195760,No Mythologies to Follow (Deluxe),0.386,0.674,0.822,0.0,0.15,-4.247,0.0482,130.002,0.727,5XgY31mRfciAX9aWufAsxh,42,0,['0bdfiayQAKewqEvaU6rXCv'],2014-04-21,5,1,4,74
122,122,Adam Hicks,spotify:track:7eAWmk6IDva2iA0q2Wx9Lv,spotify:artist:3dctbbXhrRgigX1icexnws,Breakthrough,spotify:album:6Vsml6sziVKBHxbMEp5wgQ,207280,Lemonade Mouth,0.0357,0.638,0.875,0.0,0.0667,-4.123,0.0344,111.999,0.698,7eAWmk6IDva2iA0q2Wx9Lv,56,0,"['3dctbbXhrRgigX1icexnws', '4VhL8KLjVso4vLfOLVViTb', '2Zi3RrdQqk63Xj0914STkS', '3LjhVl7GzYsza1biQjTpaN']",2011-01-01,1,1,4,90
